,count,hate_speech,offensive_language,neither,class,tweet
3293,3,1,2,0,1,@CsSalazar15 see bro pussy changes you &#128514;&#128514;&#128557;&#128527;&#128527;
3294,3,2,1,0,0,@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;
3295,3,0,3,0,1,@CsSalazar15 yeah bitch hit me up when you get friend zoned Brody &#128076;&#128175;&#128175;
3296,3,1,2,0,1,@CsSalazar15 yeah right pussy !
3297,3,0,3,0,1,@Cuauhtli02 @elchavaloko @cafebabybull he's a cheating wetback
3298,3,0,2,1,1,@Cuauhtli02 @saucygyro @CoffeeManElliot he called the Kidd a pussy or something
3299,3,1,0,2,2,@Cuauhtli02 I couldn't find the regular one faggot
3300,3,0,1,2,2,@CuckoldCock @molotovhowdy 
3301,3,0,3,0,1,"I likes yo page. I wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis"""
3302,3,0,3,0,1,@Cuff_no_Slut cdfu bitch you fried
3303,3,0,3,0,1,"@Cuner Makes you a pussy. Making stupid internet threats. You're a child and if it is about you which idk if it is, it's probably deserved."
3304,3,0,3,0,1,@CuteCIothes @xo_shelbie go buy them bitches
3305,3,0,3,0,1,@CuteEmergency shown* a tiny kitten you dumb fucking cunt
3306,3,0,3,0,1,@Cyberobama @eReIevant 
3307,3,0,3,0,1,"plot twist he is a faggot"""
3308,3,0,3,0,1,@D1SinceDay1 my brother. Where tf you been at negro
3309,3,0,3,0,1,@DEVIN__the_DUDE You ready to make this stats test our bitch?!
3310,3,0,3,0,1,@DHSJournal I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste
3311,3,0,3,0,1,@DIRECTV why are you showing Yankees game in arizona when you promo Washington huskies game? I bet @dish would want my business
3312,3,0,3,0,1,"@DJSuggablack some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch."
3313,3,0,1,2,2,@DJ_Workmann @BigMoneyNiquee mane y'all niccas crazy af wiz old shit got niccas bitin his style n errthan
3314,3,0,0,3,2,@DON_Le3GGG @TripleCz_3G Chatt niccas love doin dat brah
3315,3,0,0,3,2,@DON_Le3GGG lol hell ya dey think a nicca down der #roadrunnin
3316,3,1,2,0,1,@DP4_6 bitch yu not safe! http://t.co/hInvxbUp31
3317,3,1,2,0,1,"@DRSlaten I view hackers on the same level as shoplifters - bitch slapped into the lake and held until drowning. Harsh, but yeah. Hate."
3318,3,0,2,1,1,@DS_Arrogance @HG_Shit I bet I can pull at lease 3 bitches with them &#128514;&#128514;
3319,3,0,0,3,2,@DSwaggin6_ @_JustDavilaa @xaviee_21 @Quise4144 look at ur avi u fag
3320,3,0,3,0,1,@D_41395 @Inwardforfun you a bitch Dennis
3321,3,1,2,0,1,@D_41395 bitch don't b a hypocrite
3322,3,1,2,0,1,@D_41395 cuz I was gunna smoke u out today. U a bitch tho
3323,3,1,2,0,1,@D_MrHoopa23 see thats all gill and green bitch ass they didn't help me get my schools either. Y'all still in the tournament
3324,3,0,0,3,2,@D_Palomino52 @TheOneMiss_Luu you my niggah though Daniel! Lol
3325,3,2,1,0,0,@D_Palomino52 you a poop. :( see I'm going all ghetto talk. Wtf!
3326,3,2,1,0,0,@DaDamnBone &#128514;&#128514; I'm Finna DM you the pic Bruh these hoes funny
3327,3,1,2,0,1,@DaJetlyfe my nicca
3328,3,0,2,1,1,@DaJetlyfe y'all niccas spark up
3329,3,0,1,2,2,@DaRealAlexInLA @Buckm00se he wasn't training gook boy doe
3330,3,0,3,0,1,"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol"
3331,3,0,2,1,1,@Daa_Boy_Rell @sluttyboy_kush @keem_Escobar you. A bitch too
3332,3,1,2,0,1,@DallyJackson I'm here now hoe
3333,3,0,3,0,1,@Dalton_ryann @parkatie @blakeanderson21 I guess that dumb bitch but we all need to drink some time my place an fuck someone up haha
3334,3,0,3,0,1,@Dalton_ryann laying in bed bout to pass out 630 is gonna be a bitch
3335,3,0,3,0,1,@DamianHuffaker haha just kiddin but ya we should and get that fag @taylerhatesyou to come and well go fishin or some shit
3336,3,0,3,0,1,@DamianHuffaker you're from a trash can
3337,3,0,3,0,1,"@DamierGenesis pulled up in that bulbasuar, you know I'm bout to make yo girl pussy sore"
3338,3,1,2,0,1,@DamoneTheDon bitch I got some bloods dat hang in la
3339,3,0,3,0,1,"@DamontDa @NateMurdoch @jackdatow2335 @MKpest002 @OandAPests fuck off lil bitch, prolly gotta lil dick"
3340,3,1,2,0,1,@DanLukas12 gotta keep your bitch in check
3342,3,0,2,1,1,@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.
3343,3,0,3,0,1,@DangItsTiff you look like fucking shrek bitch
3344,3,0,2,1,1,@DaniCim choke on bread bitch
3346,3,0,0,3,2,@DanielDavidLee @xoxoShima ya girl is a slimy ass hoe. get her under control and tell her to stop spraying bullshit out her mouth all day
3347,3,0,3,0,1,@DanielM023 Hell na !! Hes a honky brah
3348,3,0,2,1,1,@DanielSizelove @Conrad_MLG get on cunt
3349,3,0,3,0,1,@DanielSizelove pussy
3350,3,1,2,0,1,@DaniellaParella no I wuz just making a general statement. I've never called u a bitch
3351,3,0,3,0,1,@DannyMndz93 @Titan21Mtzzz he's still a pogue though
3352,3,0,3,0,1,"@Danny_Cavanagh....available online soon? I didn't have enough to get it after my Anathema merch. It's a cracker, I need it. Can u....."
3353,3,0,3,0,1,@DareTnzR I know these hoes ain't right
3354,3,1,2,0,1,@DarienDaywalt bitch shut the fuck up goddam your a slut bitch whore nigga
3355,3,0,0,3,2,@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy
3356,3,0,0,3,2,@Darienbaby_xoxo ya but you can't because its a real account dumb bitch I go to wams fucking bitch
3357,3,2,1,0,0,@DarkLiquaNigga_ nigga grow some balls and concentrate pussy!!
3358,3,0,3,0,1,@Darknight420 It's showing Fairy blocked me @hajihuntingpat @PaulSmitheringa @JoeDouglas1 @JewJitsuGrl @blackorchidm16 @taxman206
3359,3,0,3,0,1,"@DarthMaverick7 @Xcntrik @religulous @chrispyosh Rather than believe that there was a man who was the very definition of good, u mock it."
3360,3,1,2,0,1,@Darth_Maxwell dude I was pissed but then looking at it I fucking died at least I'm the most yoked ape&#128517;&#128514;
3361,3,2,1,0,0,"@Darth_Snuff I'd sell anything if people are willing to buy it, how highly do prostitutes think of their pussy to sell that"
3362,3,0,3,0,1,@DatBoyRayT because if you support lesbians you have to support faggots there's no difference.
3363,3,0,3,0,1,@DatBoyRayT bitch ass nigga Rico &#128530;
3364,3,2,1,0,0,@DaveSwerve awe boy your shirt tight than a bitch in that avi polo man turnt into a wrestler fat ass lil boy
3365,3,0,3,0,1,@DaveSwerve boy look like a Slave on that hoe
3366,3,2,0,1,0,@DaveSwerve lmaoooo middle school knocking down all the pussy with the earrings on my shirt and no French toast
3367,3,0,3,0,1,"@DaveTheGayBaby No problem, remembering all those quirks can be a real bitch."
3368,3,1,2,0,1,@Dave_the_wavee the giants are trash...their time is over.
3369,3,0,3,0,1,@DavetheBrave1 come over hoe
3370,3,0,3,0,1,@DavetheBrave1 perfect smoking weather haha bro I ain't even in my hood yet and I already got hoes trying to say was up from other towns
3371,3,0,0,3,2,@DavetheBrave1 that hoe on some other shit bro rt and 100x better rn that a nigga high
3372,6,0,6,0,1,"@David_H_Esq Well, ""dirty bird"" could be just a middle finger, since it's the phallic ""giving the bird"". Not necessarily a wobble-wibbler."
3373,6,1,5,0,1,@David_Hunninck all bitches eh. hahah
3374,6,1,5,0,1,"@DeAdJAkE i just cant stand how people get all fucking amped about it, especially whiny bitches that even get scared at it"
3375,3,0,3,0,1,@DeArionBASEDGOD Kendrick is not better than papoose or drake
3376,3,0,3,0,1,@DeArionBASEDGOD nigga fuck you. Some plano schools go hard then a bitch way better than Richardson.
3377,3,0,3,0,1,@DeJLoaf mixtape sell sole got some bangers!
3378,3,3,0,0,0,@DebsFLPx I was lucky to be sensible and I've never had a fag or a drug. I'm pleased about that statistic. Yes I have a beer but that's all.
3379,3,0,0,3,2,@Decimate_IX Can't even spell right. You have the brain of an ape
3380,3,1,2,0,1,"@DecodnLyfe @LupeFiasco @Larellj another black man? What does that have to do with anything? Once a monkey, always a monkey, Chicago idiot"
3381,3,1,2,0,1,"@Dedicated_03 idk , I gotta think about it cause them bitches small as shit"
3382,3,0,3,0,1,@Dedicated_03 that ugly ass picture and thanks bitch
3383,3,1,2,0,1,@DeeHarris__ she might be the one DONT be a bitch
3384,3,0,3,0,1,@DeeJay138 @FuckWatYuhHerrd I couldn't care LESS about these bitches!!!
3385,3,0,3,0,1,@DeeMayweather the fck? dem bitches always got sum shit wit them....
3386,3,0,3,0,1,@DeeRay_FRESH - pussy &amp; purp.&#128514;
3387,3,0,2,1,1,@Deeiiggee hey bitch if your gonna talk shit tag me and quit being such a bitch how did I fuck up the car? Cause it won't hold air dumbass
3388,3,0,2,1,1,@DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe
3389,3,0,0,3,2,@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot
3390,3,0,1,2,2,@DeezNutsDoe shut your mouth you little fuckin bitch
3391,3,0,3,0,1,@DeezNutsDoe you dirty little bitch
3392,3,0,3,0,1,"@DefendWallSt Whatever! Fuck all those assholes. They're niggers, they all look alike to me."
3393,3,1,2,0,1,@DefendWallSt those little #ISIS faggots usually have bags over their heads anyway. 
3394,3,0,3,0,1,"Makes bullet placement interesting thru a scope."""
3395,3,0,3,0,1,@DefineMEee lol tell dat white bitch I said hey
3396,3,2,1,0,0,@DeliaParedez @rikki_lovee @GabrielaAngela4 @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar I'm coming bitches.
3397,3,1,2,0,1,@Dem_lips_tho u knw me homie!!! show the bitches no love!!!
3398,3,0,2,1,1,"@DerekIsNormal RT @crappyfactsare McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats &amp; soles of shoes"
3399,3,0,3,0,1,@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;
3400,3,1,2,0,1,@DerringerEagle ur moms pussy died a slow death so well have good company #virgin
3401,3,2,1,0,0,"@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...by the police, instead of BEARING ARMS if need be!"
3402,3,2,1,0,0,"@DetroitChe bitches be like.. ""it means something to me"""
3403,3,0,3,0,1,@DetroitPlayer @prettytreazure gotta be atleast 5'10 to call me a bitch lol
3404,3,2,1,0,0,@DevilElyie fag*
3405,3,0,3,0,1,@DevilFzyq @DevilElyie @TehDevilClan shut up fag
3406,3,0,3,0,1,@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.
3407,3,0,0,3,2,@DezzzyBo Lol that nigga a real retard
3408,3,0,2,1,1,@DgkAdriann shes a bad bitch
3409,3,0,3,0,1,@DickDankstardly did you smile like a retard when you were a kid? It took me till like 5th grade before I learned how to naturally smile
3410,3,0,3,0,1,@Dietcarmel @JLewyville &#128514;&#128514;&#128514; Idgaf man fuck them hoes ... They nice to look at but they ain't for me
3411,3,2,1,0,0,@Dietrich1892 I'll show up and chug a beer or 8
3412,3,0,0,3,2,@DiggyRoZay she the only bitch that stayed loyal &#128554; she a keeper bro
3413,3,0,3,0,1,@DiggzTBLB ; bitch.. What? http://t.co/OcsuDvN5hy
3414,3,0,2,1,1,"@DignifiedPurity LMAOOO @ ""black fag""..... why did I misread that??... I'm blocking you"
3415,3,0,2,1,1,@Digo13Nieto thanks little fag &#128536;
3416,6,0,1,5,2,@Diishaidiamond lmao yesterday ? Them hoes was cute af lol
3417,3,0,3,0,1,@DimelouXaOh keeping these hoes happy
3418,3,0,3,0,1,@DimitriCrossin bitch ass
3419,3,1,0,2,2,"@DinoLich Don't yell at me, I love both of the evolutionary lines. @ClaudiaVice despises the trash buddies."
3420,3,0,3,0,1,"@DionPrimo The soul has departed from the train.There's no more soul in music.Just hunger for bitches,money and fame."
3421,3,0,3,0,1,@DirkAlisic @Balkan_Made dude quit being a hyposhitical bitch. you ran downstairs crying/begging me not to tell anyone.
3422,3,0,3,0,1,@Dirrttyydan lmaoo my phone autocorrect like a bitch..
3423,3,0,3,0,1,@DirtyEaffiliate he loves juggling it all around it... he loves the fast life im sure hes already grinded on amcon hoes as well
3424,3,0,2,1,1,"@DivaMonRoe2uHoE @CheefPolo hoe hoe hoe, merry Christmas"
3425,3,1,2,0,1,@DividendMaster obama is a bitch his speech was pure politics for mid terms. Only way we destroy ISIS is with troops on the ground.
3426,3,0,3,0,1,"@DizzyBala @JamesWinfield hey now, don't diss my basketball hoe."
3427,3,0,3,0,1,"@DizzyBala @jmattear awww, dis sellout nigguh still talking."
3428,3,0,1,2,2,"@DizzyBala God awful, and that dude is Dorian / eggplant black."
3429,3,0,3,0,1,"@DizzyBala man both them get around a lot, bunch of hoes."
3430,3,1,2,0,1,"@DizzyBala whoa, calling me a cunt?"
3431,3,0,1,2,2,@DjChubbESwagg this like a retarded wu-tang clan
3432,3,0,2,1,1,@Djlouis12 at my club ho (;
3433,3,0,3,0,1,@DoItLikeJaye_ - yasss bitch yassss. you deserve it. *Drake voice* &#128514;&#128514;&#9996;&#65039;
3434,3,2,1,0,0,@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha
3435,3,0,2,1,1,@DolanGang beans u beaner?
3436,3,0,0,3,2,@DolanGang you wouldn't know fag
3437,3,0,3,0,1,@DolfyAdolf 
3438,3,1,0,2,2,"Y'all gots betta machinery fo dat. Hanger be ghetto"""
3439,3,0,2,1,1,"@DomIzDope lmao I've always wanted to ski..bust my ass or not I'm innat hoe, fit and all."
3440,3,0,1,2,2,"@DomWorldPeace Oh nab.. Def not that easy. You may not know, nor believe this but I'm legendary for curving pussy.. lol Guilty pleasure."
3441,3,0,3,0,1,@DonLemonCNN @DanaBashCNN u both sorry to give racist @SenTedCruz a platform w his trash language Dana ur intvw was below kindergarten level
3442,3,3,0,0,0,"@DonnerKay @surlyrevenant An enraged 6'4"" 290 lb Mike Brown lethal weapon on legs.His hatred 4 the police &amp; whitey added fuel 2 his arsenal"
3443,3,0,3,0,1,@Doop_3 lol shid who got one? Boy my ass lonely as a bitch. You cuffed up ain't ya
3444,6,0,5,1,1,@DopeBoy_Pollo &#128514; wassup pussy
3445,3,1,2,0,1,@DopeKorean lmfao putting on for twitter i see fat bitch
3446,3,0,3,0,1,@DoubleAIV just watch bitch nigga u gonna want the whole team dead
3447,3,0,3,0,1,"@DougBenson hey you bitch, you should get the @lucasbros on your show. They'd be perfect for it! I'm kidding about the bitch part."
3448,3,0,3,0,1,@DoughBoyFreco hahahhaha he had mad bitches &#128514;&#128514;&#128514;&#128514;
3449,3,2,1,0,0,@Dougherty06 my apologies... Oh wait it's my fucking birthday bitch &#128521;
3450,3,0,3,0,1,@DouneAldy what are you doing tonight pussy?
3452,3,0,0,3,2,@DrMalvo 
3453,3,0,3,0,1,"I likes it back dare. It's free fo me cause whitey pay da fee"""
3454,3,0,0,3,2,@DrMalvo @_Rotten__ 
3455,3,0,3,0,1,"Who is da """"we"""" whitey?"""
3456,3,2,1,0,0,"@Drake thank you for the lyrics, these bitches so gullible an sleep on your music they just be like aw u so sweet let me suck ur dick"
3457,3,2,1,0,0,@Dranumaya wrong maybe you been dealing with pussies but I don't put up with that crap. If I f*** up telling me I f***** up. Keep it real
3458,3,0,2,1,1,@Dre_Day200 bitch
3459,3,0,3,0,1,@Dre_Day200 nig nog
3460,3,1,2,0,1,@Dre_thinks lol lil bitch
3461,3,0,3,0,1,@Dre_thinks that damn coach ain't never called back bitch ass
3462,3,0,3,0,1,@DreadHeadxx bitch hallon
3463,3,0,3,0,1,@DrewHelms21 I know right so much retard
3464,3,0,2,1,1,@Drfreezeburnn @DaithiDeNogla I just learned how many retards you can find when you search trending topics.
3465,3,0,3,0,1,@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.
3466,3,0,3,0,1,@DriveMy_Lexis yasssss bitch yasssss &#128525;
3467,3,0,3,0,1,"@Druggzz_ Its gonna bring it down though unless its turning into a welt already, like a bubble wit pussy. Gotta pop it an it'll be gone"
3468,3,0,0,3,2,@DrunkAtChurch @MzYummyDread Slide up on a bad bitch/Dat bitch look good
3469,3,2,1,0,0,@Dswizzle3 @Dswizzle boy u look like big bird off of sesame street
3470,3,0,2,1,1,@Dswizzle3 bitch i dont even look like that keep talking and we going to fight
3471,3,1,2,0,1,@Dswizzle3 bitch im real nigga the fuck u mean weak ass nigga i do me i dont pretend to be someone im not so u can shut that shit up fuk boy
3472,3,0,3,0,1,"@Dswizzle3 bitch your unknown u dont have a mixtape and you damn sure cant rap, u couldn't rap if your life depend on it"
3473,3,0,3,0,1,@Dswizzle3 naw u keep it 100% fake get yo lame ass on somwhere wigga hell no get on somwhere
3474,3,1,2,0,1,@Dswizzle3 oh hell no u have no swag whats so ever not even a little bit with dem cheap ass pugs and why so have a rag on bitch u not black
3475,9,1,7,1,1,@Dswizzle3 yea thats what i thought pussy boy u r a fucking thot
3476,3,0,1,2,2,@Duckin_Fope thats a win right there. any nigga who doesnt partake in that is a faggot. even if they dont smoke.
3477,3,0,0,3,2,@DudeWithAHighKD @jeffreyhaas @JUDDNATION she sucks..bitch cant even pretend dance.
3478,3,1,2,0,1,@DustinHooper225 should be lol lil bitch
3479,3,0,2,1,1,"@DutchBrosPlease you're welcome, I miss you too nig nog"
3481,3,0,3,0,1,@DylanKwinnn should be going to free birds anyways
3482,3,0,3,0,1,"@EASPORTSFIFA next update, would be AMAZIN if two celebrations were added. 1: Shirt off ( we'll take the yellow) and 2: The RKO"
3483,3,0,3,0,1,@EGP_Guamo @SonicBoomBrad I'm assuming it would look something like a bitch slap and a Dickpunch
3484,3,0,3,0,1,@EJTHR33 You do got alla da hoes..
3485,3,0,2,1,1,@EVBY_HATES_ASH that bitch wants everybody out though.. thats the same shit she did to me at one point
3486,3,2,1,0,0,@EZadick don't fail bitch
3487,3,0,3,0,1,@EaTMyTweetZz @LilButtSHAR that bitch hit the chick when she won't looking.. That shit weak af
3488,6,4,2,0,0,@EaTMyTweetZz Huh? I been with Verizon for 4 years bitch.
3489,3,3,0,0,0,"@EaTMyTweetZz text me, we don't noisy hoes watching"
3490,6,0,6,0,1,@EaglesandHeat @Bpfillherup @SoleUniv nigga you done bumped yo head. Li nings fire but Kobe 9 Elite golds are trash!? http://t.co/NaadECTQAk
3491,6,0,1,5,2,@EakaErick I wouldn't share a wave with those trash cans
3492,6,6,0,0,0,@EatMyTattoos that was real nicca shit tho lol
3493,6,0,0,6,2,@Eba_sandman you mean bitch ass pussy
3494,3,0,3,0,1,@EcliptiK @zFearless @prihncess @SSickStory mine pussy
3496,3,3,0,0,0,@Eddie_Hayden1 lol yeah bro good choice. But bitches do love foreign whips so it's a personal decision
3497,3,2,1,0,0,@Eddie_Sativa87 pussy.
3498,3,0,1,2,2,@EdgarGuillenjr @imthatsubieguy @blakeanderson21 @joshhandsomee87 you ain't 6 feet under its not over pussy
3499,3,0,3,0,1,@EdgarGuillenjr @jo_clark6 @blakeanderson21 your a bitch if you hit a girl
3500,3,2,1,0,0,@EdgarGuillenjr @jo_clark6 @dalton_ryann @dault24 @blakeanderson21 @justinmiculka01 @ktit_418 @aaronbaxter9 you a bitch Edgar
3501,3,0,3,0,1,@EdgarGuillenjr your a punk pussy ass bitch! Dude you don't have the balls to fight all you wanna do is wanna hit girls your a fuckin bitch
3502,3,0,3,0,1,@Ehh_DontTouchMe @kourtj3000 @bria_leeandrea thats ghetto..
3503,3,0,3,0,1,@ElJefeDeJefes4C damn bitches on a niggas mind haha
3504,3,0,3,0,1,"@El_Grillo1 Off to the east of your current location, on an east-facing slope (dry side of a dry place)."
3505,3,0,3,0,1,"@ElaineeEspinoza *you're, *bitch"
3506,3,2,1,0,0,@EleyCome_EleyGo @caykelly16 movies don't matter as long as you do coon shit with coons you're a nigga!
3507,3,0,3,0,1,@Elijahfnbaby bra I'm bout to blaze this bitch
